font_size,is_bold,is_italic,alignment,indent_left,indent_first_line,space_before,space_after,line_spacing,is_all_caps,starts_with_number,word_count,position_ratio_in_doc,style_name_hash,has_image,is_table_element,label
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,35,0.8235,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,79,0.8353,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,56,0.8471,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,4,0.8588,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,70,0.8706,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,83,0.8824,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,35,0.8941,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,81,0.9059,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.9176,1,0,0,4
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,10,0.9294,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,12,0.9412,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9529,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,10,0.9647,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9765,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9882,0,0,0,8
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,5,0.0,4,0,0,4
13.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,3,0.0088,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,6,0.0177,1,0,0,2
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,4,0.0265,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,83,0.0354,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,68,0.0442,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,56,0.0531,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,79,0.0619,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,67,0.0708,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,79,0.0796,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9,0.0885,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,7,0.0973,5,0,0,7
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,6,0.1062,5,0,0,7
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.115,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,84,0.1239,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,49,0.1327,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,69,0.1416,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,51,0.1504,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,66,0.1593,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,5,0.1681,1,0,0,2
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.177,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,73,0.1858,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,73,0.1947,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,100,0.2035,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,55,0.2124,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,43,0.2212,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,90,0.2301,0,0,0,4
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,6,0.2389,5,0,0,7
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.2478,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,96,0.2566,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,83,0.2655,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,54,0.2743,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,88,0.2832,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,54,0.292,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,90,0.3009,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,4,0.3097,1,0,0,2
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.3186,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,72,0.3274,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,93,0.3363,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,84,0.3451,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.354,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,45,0.3628,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,57,0.3717,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,34,0.3805,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,41,0.3894,0,0,0,4
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,6,0.3982,5,0,0,7
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.4071,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,79,0.4159,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,69,0.4248,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,77,0.4336,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,4,0.4425,1,0,0,2
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.4513,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,58,0.4602,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,94,0.469,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,100,0.4779,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,77,0.4867,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,76,0.4956,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,7,0.5044,6,0,0,9
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,7,0.5133,6,0,0,9
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,6,0.5221,6,0,0,9
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,6,0.531,6,0,0,9
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,8,0.5398,6,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.5487,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,44,0.5575,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,83,0.5664,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,81,0.5752,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,9,0.5841,6,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,6,0.5929,6,0,0,9
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,10,0.6018,6,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,5,0.6106,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,37,0.6195,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,40,0.6283,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,91,0.6372,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,81,0.646,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9,0.6549,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,9,0.6637,5,0,0,7
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,4,0.6726,1,0,0,2
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.6814,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,68,0.6903,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,79,0.6991,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,90,0.708,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,58,0.7168,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,50,0.7257,0,0,0,4
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,6,0.7345,5,0,0,7
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,9,0.7434,6,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,7,0.7522,6,0,0,9
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,7,0.7611,6,0,0,9
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.7699,6,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.7788,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,47,0.7876,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,40,0.7965,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,35,0.8053,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9,0.8142,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,9,0.823,5,0,0,7
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,6,0.8319,5,0,0,7
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,3,0.8407,2,0,0,9
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,49,0.8496,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,73,0.8584,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,60,0.8673,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,41,0.8761,0,0,0,4
12.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0,0,93,0.885,0,0,0,4
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9,0.8938,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,7,0.9027,5,0,0,7
10.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,6,0.9115,5,0,0,7
11.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.9204,1,0,0,4
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,10,0.9292,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9381,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9469,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9558,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9646,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9735,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,10,0.9823,0,0,0,8
10.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,11,0.9912,0,0,0,8
14.0,1,0,1,0.0,0.0,0.0,2.0,1.0,0,0,2,0.0,0,0,0,2
20.0,1,0,1,0.0,0.0,0.0,24.0,1.0,0,0,5,0.0435,0,0,0,2
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,3,0.087,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,22,0.1304,0,0,0,4
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,23,0.1739,0,0,0,4
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,3,0.2174,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,20,0.2609,0,0,0,4
11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,15,0.3043,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,6,0.3478,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,2,0.3913,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,18,0.4348,0,0,0,4
11.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.4783,0,1,0,6
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,6,0.5217,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,1,0.5652,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,5,0.6087,0,0,0,4
11.5,0,0,3,0.0,1.0,0.0,6.0,1.0,0,0,5,0.6522,0,0,0,4
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,5,0.6957,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,3,0.7391,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,4,0.7826,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,4,0.8261,0,0,0,9
13.0,1,0,0,0.0,0.0,16.0,6.0,1.0,0,0,2,0.8696,0,0,0,3
10.5,0,0,3,0.6,0.0,0.0,3.0,1.0,0,1,11,0.913,0,0,0,8
10.5,0,0,3,0.6,0.0,0.0,3.0,1.0,0,1,13,0.9565,0,0,0,8
14.0,1,0,1,0.0,0.0,0.0,2.0,1.0,0,0,2,0.0,0,0,0,2
20.0,1,0,1,0.0,0.0,0.0,24.0,1.0,0,0,4,0.0455,0,0,0,2
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,3,0.0909,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,25,0.1364,0,0,0,4
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,4,0.1818,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,26,0.2273,0,0,0,4
11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,15,0.2727,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,6,0.3182,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,3,0.3636,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,27,0.4091,0,0,0,4
11.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.4545,0,1,0,6
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,6,0.5,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,2,0.5455,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,7,0.5909,0,0,0,4
11.5,0,0,3,0.0,1.0,0.0,6.0,1.0,0,0,5,0.6364,0,0,0,4
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,5,0.6818,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,3,0.7273,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,4,0.7727,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,4,0.8182,0,0,0,9
13.0,1,0,0,0.0,0.0,16.0,6.0,1.0,0,0,2,0.8636,0,0,0,3
10.5,0,0,3,0.6,0.0,0.0,3.0,1.0,0,1,11,0.9091,0,0,0,8
10.5,0,0,3,0.6,0.0,0.0,3.0,1.0,0,1,13,0.9545,0,0,0,8
14.0,1,0,1,0.0,0.0,0.0,2.0,1.0,0,0,2,0.0,0,0,0,2
20.0,1,0,1,0.0,0.0,0.0,24.0,1.0,0,0,5,0.0455,0,0,0,2
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,2,0.0909,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,24,0.1364,0,0,0,4
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,3,0.1818,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,12,0.2273,0,0,0,4
11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,15,0.2727,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,6,0.3182,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,2,0.3636,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,16,0.4091,0,0,0,4
11.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.4545,0,1,0,6
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,6,0.5,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,0,2,0.5455,0,0,0,3
11.5,0,0,3,0.0,1.0,0.0,6.0,1.3,0,0,7,0.5909,0,0,0,4
11.5,0,0,3,0.0,1.0,0.0,6.0,1.0,0,0,5,0.6364,0,0,0,4
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,5,0.6818,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,3,0.7273,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,4,0.7727,0,0,0,9
11.5,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,4,0.8182,0,0,0,9
13.0,1,0,0,0.0,0.0,16.0,6.0,1.0,0,0,2,0.8636,0,0,0,3
10.5,0,0,3,0.6,0.0,0.0,3.0,1.0,0,1,11,0.9091,0,0,0,8
10.5,0,0,3,0.6,0.0,0.0,3.0,1.0,0,1,13,0.9545,0,0,0,8
16.0,1,0,1,0.0,0.0,0.0,8.0,1.0,0,0,10,0.0,0,0,0,0
11.0,0,1,1,0.0,0.0,0.0,18.0,1.0,0,0,8,0.0435,0,0,0,1
12.0,1,0,0,0.0,0.0,0.0,4.0,1.0,0,0,1,0.087,0,0,0,3
10.0,0,0,3,0.0,0.0,0.0,12.0,1.0,0,0,29,0.1304,0,0,0,4
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,2,0.1739,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,15,0.2174,0,0,0,4
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,2,0.2609,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,18,0.3043,0,0,0,4
11.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.3478,0,1,0,6
9.0,0,1,1,0.0,0.0,0.0,10.0,1.0,0,0,7,0.3913,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,2,0.4348,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,13,0.4783,0,0,0,4
11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9,0.5217,9,0,1,5
9.0,0,1,1,0.0,0.0,0.0,10.0,1.0,0,0,7,0.5652,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,2,0.6087,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,19,0.6522,0,0,0,4
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,4,0.6957,0,0,0,9
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,5,0.7391,0,0,0,9
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,5,0.7826,0,0,0,9
13.0,1,0,0,0.0,0.0,16.0,6.0,1.0,0,0,1,0.8261,0,0,0,2
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,12,0.8696,0,0,0,8
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,15,0.913,0,0,0,8
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,13,0.9565,0,0,0,8
16.0,1,0,1,0.0,0.0,0.0,8.0,1.0,0,0,8,0.0,0,0,0,0
11.0,0,1,1,0.0,0.0,0.0,18.0,1.0,0,0,4,0.0476,0,0,0,1
12.0,1,0,0,0.0,0.0,0.0,4.0,1.0,0,0,1,0.0952,0,0,0,3
10.0,0,0,3,0.0,0.0,0.0,12.0,1.0,0,0,37,0.1429,0,0,0,4
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,3,0.1905,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,21,0.2381,0,0,0,4
11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9,0.2857,9,0,1,5
9.0,0,1,1,0.0,0.0,0.0,10.0,1.0,0,0,7,0.3333,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,3,0.381,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,24,0.4286,0,0,0,4
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,4,0.4762,0,0,0,9
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,5,0.5238,0,0,0,9
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,5,0.5714,0,0,0,9
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,3,0.619,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,13,0.6667,0,0,0,4
11.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.7143,0,1,0,6
9.0,0,1,1,0.0,0.0,0.0,10.0,1.0,0,0,7,0.7619,0,0,0,7
13.0,1,0,0,0.0,0.0,16.0,6.0,1.0,0,0,1,0.8095,0,0,0,2
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,12,0.8571,0,0,0,8
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,15,0.9048,0,0,0,8
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,13,0.9524,0,0,0,8
16.0,1,0,1,0.0,0.0,0.0,8.0,1.0,0,0,10,0.0,0,0,0,0
11.0,0,1,1,0.0,0.0,0.0,18.0,1.0,0,0,2,0.0588,0,0,0,1
12.0,1,0,0,0.0,0.0,0.0,4.0,1.0,0,0,1,0.1176,0,0,0,3
10.0,0,0,3,0.0,0.0,0.0,12.0,1.0,0,0,24,0.1765,0,0,0,4
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,2,0.2353,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,15,0.2941,0,0,0,4
11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9,0.3529,9,0,1,5
9.0,0,1,1,0.0,0.0,0.0,10.0,1.0,0,0,7,0.4118,0,0,0,7
13.0,1,0,0,0.0,0.0,14.0,6.0,1.0,0,1,2,0.4706,0,0,0,2
10.5,0,0,3,0.0,0.499,0.0,6.0,1.15,0,0,12,0.5294,0,0,0,4
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,4,0.5882,0,0,0,9
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,5,0.6471,0,0,0,9
10.5,0,0,0,0.801,0.0,0.0,2.0,1.0,0,1,5,0.7059,0,0,0,9
13.0,1,0,0,0.0,0.0,16.0,6.0,1.0,0,0,1,0.7647,0,0,0,2
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,12,0.8235,0,0,0,8
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,15,0.8824,0,0,0,8
9.5,0,0,3,0.499,0.0,0.0,3.0,1.0,0,1,13,0.9412,0,0,0,8
20.0,1,0,1,0.0,0.0,0.0,12.0,1.0,0,0,8,0.0,0,0,0,0
14.0,0,1,1,0.0,0.0,0.0,36.0,1.0,0,0,5,0.037,0,0,0,1
16.0,1,0,0,0.0,0.0,24.0,12.0,1.0,0,0,3,0.0741,0,0,0,2
13.0,1,0,0,0.0,0.0,12.0,6.0,1.0,0,1,2,0.1111,0,0,0,3
12.0,0,0,3,0.0,1.27,0.0,6.0,1.5,0,0,20,0.1481,0,0,0,4
12.0,0,0,3,0.0,1.27,0.0,6.0,1.5,0,0,19,0.1852,0,0,0,4
13.0,1,0,0,0.0,0.0,12.0,6.0,1.0,0,1,3,0.2222,0,0,0,3
12.0,0,0,3,0.0,1.27,0.0,6.0,1.5,0,0,28,0.2593,0,0,0,4
12.0,0,0,3,0.0,1.27,0.0,6.0,1.0,0,0,6,0.2963,0,0,0,4
12.0,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,4,0.3333,0,0,0,9
12.0,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,3,0.3704,0,0,0,9
12.0,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,3,0.4074,0,0,0,9
12.0,0,0,0,1.0,0.0,0.0,2.0,1.0,0,1,3,0.4444,0,0,0,9
16.0,1,0,0,0.0,0.0,24.0,12.0,1.0,0,0,3,0.4815,0,0,0,2
13.0,1,0,0,0.0,0.0,12.0,6.0,1.0,0,1,2,0.5185,0,0,0,3
12.0,0,0,3,0.0,1.27,0.0,6.0,1.5,0,0,18,0.5556,0,0,0,4
11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,14,0.5926,9,0,1,5
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,10,0.6296,0,0,0,7
13.0,1,0,0,0.0,0.0,12.0,6.0,1.0,0,1,3,0.6667,0,0,0,3
12.0,0,0,3,0.0,1.27,0.0,6.0,1.5,0,0,20,0.7037,0,0,0,4
11.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.7407,0,1,0,6
10.0,0,1,1,0.0,0.0,0.0,12.0,1.0,0,0,8,0.7778,0,0,0,7
16.0,1,0,0,0.0,0.0,24.0,12.0,1.0,0,0,1,0.8148,0,0,0,2
11.0,0,0,3,0.6,0.0,0.0,4.0,1.0,0,1,10,0.8519,0,0,0,8
11.0,0,0,3,0.6,0.0,0.0,4.0,1.0,0,1,12,0.8889,0,0,0,8
11.0,0,0,3,0.6,0.0,0.0,4.0,1.0,0,1,14,0.9259,0,0,0,8
11.0,0,0,3,0.6,0.0,0.0,4.0,1.0,0,1,14,0.963,0,0,0,8
20.0,1,0,1,0.0,0.0,0.0,12.0,1.0,0,0,11,0.0,0,0,0,0
